user_id,stargazers_count,watchers_count,repo_id,language,forks_count,open_issues
458,0,0,153027183,Scala,0,0
458,0,0,126046653,Go,0,0
458,0,0,188908241,Rust,0,0
458,0,0,60551583,Python,0,0
458,0,0,134610104,Java,0,0
458,0,0,128158937,Java,0,0
458,1,1,1642752,Scala,0,0
458,0,0,185185493,Go,0,0
458,0,0,203830722,PHP,0,0
458,0,0,124996224,C++,0,0
458,0,0,10044705,Java,0,0
458,0,0,41389559,JavaScript,0,0
458,0,0,105407940,Rust,0,0
458,0,0,150672974,Shell,0,0
458,1,1,24860690,Shell,0,0
458,0,0,53984051,JavaScript,0,0
458,14,14,92792546,Rust,2,1
458,0,0,150696959,Shell,0,0
458,0,0,54594452,Shell,0,0
458,0,0,70189295,Python,0,0
459,2,2,8493385,JavaScript,2,0
459,0,0,26943848,Shell,0,0
459,1,1,1749016,CSS,0,0
459,0,0,23529078,JavaScript,0,0
459,3,3,32365027,JavaScript,0,0
459,3,3,672407,JavaScript,0,0
459,1,1,453009,Ruby,1,0
459,45,45,55579,JavaScript,6,0
459,6,6,18376539,Shell,1,0
459,1,1,1725919,JavaScript,0,0
459,9,9,4735,JavaScript,4,0
459,0,0,26943691,AGS Script,1,0
459,0,0,13974143,JavaScript,0,0
459,3,3,572657,Emacs Lisp,1,0
459,1,1,3461210,Emacs Lisp,0,0
459,3,3,459068,JavaScript,1,0
459,5,5,437378,JavaScript,1,0
459,14,14,496990,JavaScript,3,1
460,0,0,284716919,Swift,0,0
460,0,0,187410712,Shell,0,0
460,0,0,126717009,JavaScript,0,9
460,0,0,383259358,Swift,0,0
460,0,0,62843564,C#,0,0
460,0,0,258542688,JavaScript,0,3
460,0,0,531829392,CSS,0,4
460,2,2,163993,VimL,0,0
460,0,0,59782467,C#,0,0
460,0,0,528928462,C#,0,0
460,0,0,593232218,C#,0,0
460,1,1,102386965,C#,1,1
460,0,0,10913676,Objective-C,0,0
460,0,0,211898145,JavaScript,0,22
460,0,0,63020272,C#,0,0
460,0,0,312920394,Rust,0,0
460,0,0,215358506,JavaScript,0,24
460,0,0,284506966,Python,0,1
460,0,0,387517222,Python,0,3
460,0,0,124713885,Python,0,1
460,0,0,234675082,Python,0,4
460,0,0,190203474,Jupyter Notebook,0,0
460,0,0,376398964,C#,0,0
460,0,0,578310516,Lua,0,0
460,0,0,89811845,C#,0,0
460,0,0,74213008,C#,0,0
460,4,4,662910,Ruby,1,0
460,0,0,369913600,Swift,0,0
461,2,2,3225514,Ruby,0,0
461,3,3,7576639,Ruby,0,1
461,3,3,801598,Ruby,1,0
461,0,0,173481220,Shell,0,0
461,5,5,3597060,Ruby,1,0
461,0,0,10602320,Ruby,1,0
461,1,1,3596631,Ruby,0,0
461,0,0,71224994,Go,0,0
461,0,0,5973018,Clojure,0,0
461,0,0,198681117,Go,0,0
461,0,0,6879887,C,0,0
461,1,1,1383809,JavaScript,0,0
461,1,1,981109,JavaScript,0,0
461,0,0,35899512,C,0,0
461,1,1,1548145,Ruby,0,0
461,1,1,945388,Ruby,0,0
461,64,64,676168,Ruby,8,1
461,7,7,3747480,Ruby,0,0
461,0,0,13517735,Clojure,1,0
461,0,0,19576241,Ruby,0,9
461,1,1,384648894,Shell,0,0
461,41,41,40404416,Ruby,13,4
461,2,2,529038,VimL,1,0
461,4,4,125038503,JavaScript,0,0
461,0,0,13410929,Java,0,0
461,1,1,3552972,Ruby,0,0
461,1,1,274212,Ruby,1,0
463,0,0,55803826,Ruby,0,0
463,1,1,56878821,CoffeeScript,0,0
463,0,0,56330510,Elixir,0,0
464,1,1,1980859,JavaScript,0,0
464,1,1,1997040,JavaScript,0,0
464,0,0,59735769,Python,0,0
464,1,1,632060,JavaScript,1,0
464,1,1,969288,JavaScript,0,0
465,0,0,40050093,Ruby,0,0
465,0,0,56223960,Ruby,0,0
465,0,0,123425884,CSS,0,0
465,0,0,54750732,Elixir,0,0
465,0,0,11389823,JavaScript,0,0
465,0,0,38548395,CSS,0,0
465,0,0,29822419,Ruby,0,0
465,0,0,105635272,HTML,0,0
465,0,0,105406838,CSS,0,0
465,0,0,62010456,JavaScript,0,0
465,0,0,38575252,JavaScript,0,0
465,0,0,18874124,JavaScript,0,0
465,0,0,11389802,JavaScript,0,0
465,0,0,105567534,CSS,0,0
465,0,0,19162114,Ruby,0,0
465,0,0,9660127,Ruby,0,0
465,0,0,43548475,Ruby,0,0
465,1,1,43544282,Ruby,0,0
465,0,0,10060215,Ruby,0,0
465,0,0,66867493,Elixir,0,0
465,0,0,35433649,Elixir,0,0
466,3,3,882,Ruby,2,0
466,1,1,3002339,JavaScript,0,0
466,2,2,220280,Ruby,0,2
466,1,1,2389643,Ruby,0,0
466,0,0,49822280,JavaScript,0,0
466,0,0,8841893,Ruby,0,0
466,3,3,43268,Ruby,0,0
466,0,0,310449002,C++,0,0
466,0,0,583028423,JavaScript,0,0
466,0,0,74787916,Python,0,0
466,0,0,97421822,JavaScript,0,0
467,1,1,537646,Ruby,1,0
467,0,0,11912572,Ruby,0,0
467,1,1,1744610,JavaScript,0,0
467,2,2,160225,Ruby,0,0
467,1,1,3634497,JavaScript,0,0
467,1,1,3537357,JavaScript,0,0
467,0,0,33145905,Shell,0,0
467,0,0,9084310,JavaScript,0,0
467,0,0,32486118,Shell,0,0
467,1,1,248536,Objective-C,0,0
467,1,1,3163820,Shell,0,0
467,1,1,1969372,Ruby,0,0
467,0,0,48937670,Java,0,0
467,0,0,32172522,Ruby,0,0
467,2,2,44792,Ruby,0,0
467,0,0,5725122,Ruby,0,0
467,1,1,355338,JavaScript,1,0
467,0,0,9084227,JavaScript,0,0
467,0,0,64893892,Shell,0,0
467,1,1,815927,Objective-C,1,0
467,2,2,1493981,Ruby,0,0
467,1,1,4440759,Ruby,0,0
467,3,3,54703,Objective-C,1,0
467,0,0,87863311,Shell,0,0
467,2,2,49290,VimL,1,0
467,1,1,15053316,Shell,0,0
467,0,0,278419739,HTML,0,0
467,2,2,102731,Ruby,0,0
468,5,5,281789,Python,1,0
468,2,2,273357189,JavaScript,0,23
468,3,3,279820105,Makefile,0,0
468,1,1,279821626,JavaScript,1,18
468,8,8,273302772,JavaScript,0,14
468,4,4,273265406,JavaScript,0,14
468,4,4,300667911,JavaScript,0,0
468,1,1,375343776,JavaScript,0,2
468,1,1,353650429,JavaScript,1,0
468,4,4,348234729,JavaScript,5,0
468,1,1,138670940,C,0,0
468,2,2,303956289,JavaScript,0,0
468,1,1,11231008,JavaScript,0,0
468,1,1,420854822,JavaScript,0,0
468,1,1,422207873,TypeScript,0,0
468,1,1,451102744,JavaScript,0,0
469,0,0,6135473,Ruby,0,0
469,0,0,8185281,Ruby,0,0
469,0,0,17537045,Ruby,0,0
469,0,0,718579,JavaScript,1,0
469,0,0,51152372,JavaScript,0,0
469,0,0,8230459,Ruby,1,0
469,3,3,359766,JavaScript,0,0
469,0,0,25838205,CSS,0,0
469,0,0,6315859,Ruby,0,0
469,0,0,300644,Ruby,1,0
469,0,0,8036572,Ruby,0,0
469,0,0,6657646,JavaScript,1,0
469,2,2,327474,C++,1,0
469,0,0,17003438,Shell,0,0
469,0,0,14600732,Ruby,1,0
469,0,0,8150816,Ruby,0,0
469,1,1,19111019,Ruby,0,0
469,0,0,1877746,Ruby,0,0
469,0,0,91604208,JavaScript,0,0
469,0,0,3445896,C,0,0
469,0,0,359799,JavaScript,1,0
469,2,2,193883,Ruby,1,0
469,0,0,7590775,Ruby,0,0
469,0,0,7459047,Ruby,0,0
469,0,0,8402244,Ruby,0,0
470,3,3,32808,Ruby,0,0
470,1,1,650990,Ruby,1,0
470,1,1,488423,C,0,0
470,1,1,2376075,Ruby,0,0
470,3,3,293520,C,1,2
470,2,2,38749,Ruby,0,0
470,2,2,125983,Ruby,0,0
470,2,2,91803,Ruby,0,0
470,1,1,1209699,Ruby,0,0
470,0,0,68543337,Python,0,0
470,1,1,3761738,Ruby,0,0
470,1,1,235788,Ruby,1,0
470,1,1,834354,Ruby,1,0
470,1,1,1693623,Ruby,0,0
470,1,1,2923200,Ruby,0,0
470,1,1,558200,Ruby,1,0
470,1,1,1707834,Ruby,0,0
470,1,1,1823533,Ruby,0,0
470,3,3,94659,Ruby,0,0
470,1,1,282615,Ruby,1,0
470,0,0,13893082,Ruby,0,0
470,1,1,1186288,Ruby,0,0
470,7,7,55887,Ruby,1,0
470,0,0,11826811,Java,0,0
470,0,0,319150249,JavaScript,0,0
470,0,0,319150269,JavaScript,0,0
470,1,1,1284036,Ruby,0,0
470,1,1,3541468,Ruby,0,0
470,2,2,131309,JavaScript,0,0
471,1,1,3059471,Ruby,0,0
471,0,0,10851360,Ruby,0,0
471,0,0,7380859,Objective-C,0,0
471,2,2,58572,Ruby,0,0
471,1,1,647475,Ruby,1,0
471,14,14,29186,Ruby,3,0
471,1,1,256597894,JavaScript,0,1
471,1,1,2885943,Ruby,0,0
471,0,0,43614918,Elixir,0,0
471,0,0,52708244,Elixir,0,0
471,0,0,50707692,Elixir,0,0
471,0,0,274958928,Elixir,0,0
471,0,0,99048199,Elixir,0,0
471,0,0,192411270,Elixir,0,0
471,0,0,112215702,TypeScript,0,0
471,0,0,11797674,Ruby,0,0
471,0,0,13416092,Objective-C,0,0
471,0,0,192610348,Elixir,0,0
471,1,1,463396,Ruby,1,0
471,0,0,276413215,Elixir,0,0
471,4,4,289558,Ruby,0,0
471,0,0,853750239,Elixir,0,0
471,3,3,1580581,Ruby,1,0
471,0,0,39172658,Ruby,0,0
472,0,0,74711292,Ruby,0,6
472,0,0,98120225,Python,0,0
472,349,349,3456,Ruby,89,126
472,0,0,491103977,C++,0,1
472,1,1,8629043,Ruby,0,0
472,776,776,489955136,Ruby,38,2
472,1,1,6769971,JavaScript,0,0
472,3,3,687114541,CMake,14,1
472,0,0,203044814,Ruby,0,0
472,4,4,101816269,Ruby,0,31
472,1,1,2349511,Ruby,0,0
472,1,1,555107,Ruby,1,0
472,2,2,95723,Ruby,30,0
472,0,0,85525008,HTML,0,0
472,0,0,848470922,PHP,0,0
472,1,1,8019331,Ruby,0,0
472,0,0,112959542,HTML,0,0
472,0,0,83172124,Ruby,0,0
472,0,0,83172303,Ruby,0,0
472,0,0,260556315,C++,0,0
472,1,1,339436707,HTML,0,0
473,4,4,1766490,Ruby,0,0
473,82,82,61951938,Ruby,2,0
473,54,54,36134597,Ruby,4,0
473,1,1,2648747,Ruby,0,0
473,203,203,30597621,Ruby,10,9
473,1,1,44151579,Ruby,3,0
473,48,48,31129266,JavaScript,4,1
473,7,7,31130665,Ruby,0,0
473,0,0,407010496,PLpgSQL,0,0
473,0,0,622814453,Python,0,0
473,0,0,7253827,JavaScript,0,0
473,5,5,22422,Ruby,0,0
473,5,5,344340,Ruby,2,0
473,10,10,213801,Ruby,4,0
473,37,37,3622908,Ruby,2,3
473,0,0,16503065,CoffeeScript,0,0
473,0,0,12111164,HTML,0,2
473,1,1,99817664,C++,0,0
473,0,0,399279765,JavaScript,0,0
473,1,1,1679556,Ruby,0,0
473,0,0,229399125,Elm,0,0
473,1,1,1098813,Ruby,0,0
473,10,10,162682709,Go,0,0
473,3,3,1470848,Ruby,0,0
473,0,0,407792367,Elm,0,0
473,0,0,16460783,JavaScript,1,0
473,0,0,274091637,Dockerfile,0,0
473,2,2,714509623,Go,0,0
474,0,0,5477178,Shell,1,0
474,0,0,51045133,Swift,0,0
474,0,0,21291924,Objective-C,0,0
474,2,2,183451116,Objective-C,0,0
474,0,0,14159163,Objective-C,0,0
474,21,21,886,Objective-C,7,1
474,0,0,38331652,Objective-C,0,0
474,1,1,4563826,Objective-C,1,0
474,0,0,18647577,Objective-C,0,0
474,3,3,1877,Objective-C,2,0
474,39,39,10132734,C,7,1
474,26,26,2456679,Shell,1,0
474,12,12,6195722,Perl,6,3
474,0,0,50793582,Ruby,0,0
474,43,43,4799637,Objective-C,11,0
474,0,0,116521868,Python,0,0
474,0,0,116609982,Python,0,0
474,1,1,16870714,Objective-C,1,0
474,2,2,822261,Objective-C,3,0
474,0,0,44143406,Ruby,0,0
474,1,1,2822082,Ruby,0,0
474,0,0,21222137,Ruby,0,0
474,2,2,682839,Perl,0,0
474,0,0,35971512,Objective-C,0,0
474,13,13,1273226,Objective-C,4,0
474,1,1,4153379,Objective-C,0,0
475,33,33,1011281,Objective-C,13,0
475,0,0,308806654,TypeScript,0,0
475,2,2,69862159,Elixir,2,0
475,0,0,95650897,JavaScript,0,1
475,0,0,466858912,TypeScript,0,0
475,1,1,13694,Ruby,1,0
475,2,2,90257211,Elixir,0,0
475,0,0,289425586,JavaScript,0,0
475,2,2,27633243,Objective-C,0,0
475,0,0,89997114,Elixir,1,0
475,0,0,14554516,Go,1,0
475,0,0,268075230,TypeScript,0,18
475,1,1,203728,Ruby,1,0
475,4,4,63227789,Elixir,6,0
475,0,0,335286214,TypeScript,0,0
475,0,0,578965316,TypeScript,0,0
475,0,0,367031716,TypeScript,0,0
475,1,1,328656571,MDX,0,11
475,0,0,716487953,Nix,0,0
475,0,0,673345067,C,0,0
475,0,0,474232364,TypeScript,0,13
475,1,1,141106714,Ruby,0,0
475,0,0,95606827,JavaScript,0,3
476,0,0,434284533,Rust,0,0
476,1,1,624447186,Lua,0,0
476,0,0,274045870,Rust,2,0
476,0,0,45081887,Ruby,0,0
476,0,0,370763956,Roff,0,7
476,0,0,180620704,C,0,0
476,0,0,180621180,Shell,0,0
476,1,1,180622392,Nix,0,2
476,0,0,180621220,Shell,0,0
476,0,0,246606231,C,1,17
476,1,1,180621308,Go,0,0
476,0,0,180621355,Ruby,0,0
476,1,1,320364466,Python,0,0
476,1,1,213437784,Ruby,0,2
476,27,27,312472023,Shell,7,13
476,0,0,191407187,Rust,0,0
476,0,0,98672360,Go,0,0
476,0,0,228349652,TypeScript,0,0
476,0,0,180621460,Go,0,0
476,0,0,716308738,Ruby,0,0
476,0,0,136405391,Rust,0,0
476,1,1,180621581,JavaScript,0,0
476,0,0,139526967,Rust,0,0
476,0,0,761555991,Ruby,0,0
476,1,1,180621649,Ruby,0,0
476,0,0,269466381,Ruby,0,0
477,0,0,164236003,Emacs Lisp,0,0
477,0,0,162527492,Emacs Lisp,0,0
477,0,0,189428823,Emacs Lisp,0,0
477,0,0,174564673,Ruby,0,0
478,1,1,102435964,Swift,1,0
478,1,1,151514132,JavaScript,0,0
478,1,1,82758802,Ruby,0,0
478,2,2,424343,Shell,0,0
478,1,1,119904708,Objective-C,0,0
478,4,4,98365,Ruby,0,0
478,1,1,128325893,JavaScript,0,0
478,1,1,56216055,JavaScript,1,0
478,5,5,2679511,CoffeeScript,2,1
478,2,2,2111483,Ruby,0,0
478,1,1,110766930,JavaScript,0,0
478,1,1,101235756,HTML,0,0
479,1,1,1034234,Ruby,0,0
479,1,1,1784777,Ruby,0,0
479,1,1,899855,Ruby,1,0
479,834,834,3605,Ruby,177,24
479,1,1,1726420,Ruby,0,0
479,0,0,804977205,Ruby,1,0
479,1,1,1610509,Ruby,0,0
479,0,0,15885006,Ruby,0,0
479,1,1,1666043,Ruby,0,0
479,1,1,4172369,Ruby,0,0
479,1,1,1420558,Ruby,0,0
479,2,2,894239,Ruby,1,0
479,1,1,1610748,Ruby,0,0
479,1,1,947313,Ruby,0,0
479,3,3,720620,Ruby,0,0
479,0,0,5448023,Ruby,0,0
479,19,19,895,Ruby,8,1
479,2,2,269222,Ruby,0,0
479,1,1,213062,JavaScript,1,0
479,1,1,213066,JavaScript,1,0
479,1,1,213068,JavaScript,1,0
479,1,1,213071,JavaScript,1,0
479,2,2,213038,JavaScript,1,0
479,55,55,204536,Ruby,6,1
479,15,15,208124,Ruby,4,0
480,0,0,68699863,Ruby,0,0
480,0,0,77912186,Ruby,0,0
480,0,0,51756607,Ruby,0,0
480,3,3,2983176,Ruby,0,0
480,0,0,6979583,Ruby,0,0
480,3,3,4307396,HTML,1,8
480,0,0,344760397,Ruby,0,0
480,3,3,1243177,JavaScript,0,0
480,3,3,2541139,Ruby,0,0
480,0,0,8012310,Ruby,0,0
480,0,0,147005681,JavaScript,0,0
480,0,0,65724313,Ruby,0,0
480,0,0,121650386,Ruby,0,0
480,0,0,14684700,Ruby,0,0
480,3,3,1604943,JavaScript,0,0
480,0,0,621835439,Dockerfile,0,0
480,0,0,110565300,Ruby,0,0
480,0,0,110008032,Ruby,0,0
480,0,0,188840510,Ruby,0,0
480,0,0,321713389,Ruby,0,0
480,0,0,112486802,JavaScript,0,0
480,0,0,262014997,JavaScript,0,0
480,0,0,10950605,Ruby,0,0
480,0,0,8833771,Ruby,0,0
480,0,0,12741157,Ruby,0,0
481,0,0,12209198,Ruby,0,0
481,0,0,34411913,CSS,0,0
481,0,0,12393325,Ruby,0,0
481,0,0,34279762,CSS,0,0
481,0,0,41138533,CSS,0,0
481,0,0,25616615,CSS,0,0
481,0,0,16361564,CSS,0,0
482,0,0,19471638,Ruby,0,0
482,0,0,20237529,Ruby,0,0
482,0,0,47423747,Ruby,0,0
482,0,0,318671513,TypeScript,0,0
482,1,1,443452,Ruby,1,0
482,2,2,1742093,JavaScript,0,0
482,0,0,439733170,C++,0,0
482,0,0,430292528,TypeScript,0,0
482,0,0,674913124,TypeScript,0,0
482,0,0,720566202,Rust,0,0
482,0,0,715412866,Rust,0,0
482,1,1,27662342,C++,0,0
482,0,0,1338438,JavaScript,0,0
482,20,20,3168814,CoffeeScript,4,1
482,1,1,19722024,C++,0,0
482,0,0,144755415,JavaScript,0,0
482,1,1,8156696,CoffeeScript,1,0
482,0,0,404846902,JavaScript,0,0
482,0,0,60814984,Ruby,0,0
482,242,242,5933,Ruby,53,9
482,0,0,171239579,Lua,0,0
482,0,0,328780231,TypeScript,0,0
482,0,0,112913880,JavaScript,0,0
482,0,0,15624090,Ruby,0,0
482,11,11,523621,Objective-C,4,3
482,6,6,39360,Objective-C,1,1
483,1,1,9876422,Ruby,0,0
483,9,9,154732,Ruby,0,1
483,57,57,67041,Ruby,16,5
483,122,122,2913,Ruby,23,2
483,1,1,53373,Ruby,0,0
483,5,5,78570,JavaScript,0,0
483,0,0,780209239,Swift,0,0
483,0,0,781651734,Swift,1,0
483,25,25,70316,Ruby,2,0
483,1,1,17330279,CoffeeScript,3,22
483,0,0,59246429,CoffeeScript,0,0
483,0,0,41006314,C++,0,0
483,0,0,502775653,Swift,0,0
483,0,0,756056281,Swift,0,0
483,10,10,343758,JavaScript,1,4
483,0,0,57927987,Swift,0,0
483,0,0,52826237,CSS,0,0
483,92,92,39322,JavaScript,6,4
483,7,7,681092,Ruby,0,1
483,0,0,27096258,C#,0,0
483,0,0,5755971,Ruby,0,0
483,31,31,839,Ruby,5,0
483,62,62,62230,Ruby,2,0
483,25,25,838,Ruby,6,0
483,2,2,371038,Ruby,1,0
483,1,1,6767013,Ruby,0,0
483,0,0,829761397,Swift,0,0
483,2,2,145022,Ruby,0,0
484,2,2,14575,Java,1,0
484,8,8,467077,Python,0,3
484,39,39,595292,JavaScript,9,0
484,36,36,162360,Clojure,14,5
484,4,4,622541337,Lua,0,1
484,1,1,107066,Ruby,1,0
484,0,0,2184281,VimL,0,0
484,9,9,5952,Ruby,5,0
484,3,3,10185,Java,0,0
484,0,0,12101740,Haskell,0,0
484,6,6,17495412,Haskell,2,0
484,1,1,531537,JavaScript,0,0
484,29,29,156158,Clojure,1,0
484,24,24,90560,Ruby,9,0
484,64,64,90751,JavaScript,28,0
484,12,12,6332680,JavaScript,9,1
484,2,2,90606,Ruby,1,0
484,37,37,301027367,JavaScript,12,0
484,2,2,162357,Clojure,0,0
484,0,0,561078248,HTML,0,0
484,11,11,7623320,TeX,4,5
484,1,1,5408982,JavaScript,0,0
484,2,2,9580,Java,0,0
484,1,1,153296,Clojure,0,0
485,7,7,3187,Perl,4,0
485,3,3,300095,Perl,0,0
485,8,8,343331,Perl,1,0
485,3,3,29565,Perl,0,0
485,3,3,61857,Perl,0,0
485,2,2,124284,Perl,0,0
485,5,5,65710,Perl,2,1
485,5,5,29294,Perl,0,0
485,2,2,331116,Perl,8,5
485,1,1,608594,Perl,1,0
485,4,4,154391,Perl,0,0
485,1,1,976628,Perl,0,0
485,1,1,4527739,Perl,0,0
485,2,2,371881,Perl,0,0
485,3,3,802320,Perl,3,0
485,1,1,976606,Perl,0,0
485,1,1,1449045,Perl,0,0
485,2,2,1798387,Perl,1,2
485,1,1,1446073,Perl,0,0
485,3,3,69470317,HTML,1,0
485,2,2,152168,Perl,0,0
485,0,0,112945024,Perl,0,0
485,6,6,733651,Perl,4,2
485,1,1,462294,Perl,1,0
485,0,0,5486747,Perl,0,0
485,1,1,1934890,Perl,0,0
485,2,2,340390,Perl,0,0
486,1,1,64014391,Ruby,0,0
486,0,0,690287752,JavaScript,0,0
486,0,0,140909301,Ruby,0,0
486,0,0,124971447,JavaScript,0,3
486,0,0,738564805,JavaScript,0,0
486,0,0,104760377,JavaScript,0,0
486,0,0,190629620,JavaScript,0,0
486,1,1,15680890,JavaScript,0,0
486,45,45,13395312,Ruby,11,2
486,0,0,148912272,JavaScript,0,0
486,1,1,3077165,Ruby,0,0
486,0,0,13285085,JavaScript,0,0
486,0,0,739234245,JavaScript,0,0
486,1,1,5284426,Ruby,0,0
486,0,0,732453122,HTML,0,0
486,0,0,63694336,Ruby,0,0
486,0,0,15935408,JavaScript,0,0
486,0,0,422726498,TypeScript,0,0
486,0,0,76647274,HTML,0,0
487,0,0,188080465,Python,0,0
487,0,0,440149069,Python,0,0
487,1,1,23242798,Ruby,1,0
487,0,0,329755363,Ruby,0,0
488,0,0,31665852,CSS,0,0
488,0,0,31722247,HTML,0,0
488,0,0,64017279,CSS,0,0
488,0,0,149378026,JavaScript,0,0
488,0,0,70838885,HTML,0,0
488,0,0,76575894,Shell,0,0
488,2,2,19710300,CSS,1,0
488,1,1,1238795,CSS,1,1
488,0,0,41253268,JavaScript,0,0
488,0,0,45543062,JavaScript,0,0
489,2,2,1505507,CSS,1,0
490,1,1,1667128,JavaScript,0,0
490,0,0,204012235,JavaScript,0,0
490,0,0,369646880,Shell,1,0
490,2,2,136900,Ruby,0,0
490,3,3,73322,Ruby,0,0
490,4,4,136572,Ruby,6,0
490,2,2,204116,Ruby,1,0
490,0,0,833880329,Ruby,0,0
490,3,3,176917,Ruby,0,0
490,1,1,1802183,Ruby,0,0
490,2,2,160061,Ruby,0,0
490,2,2,136918,Ruby,0,0
491,4395,4395,1462,Ruby,596,138
491,0,0,119756891,TypeScript,0,0
491,0,0,349597421,Java,0,0
491,0,0,111956002,JavaScript,0,0
491,3,3,13768849,JavaScript,0,2
491,0,0,164600498,JavaScript,0,0
491,0,0,727847907,Java,0,0
491,0,0,639717865,Go,0,0
491,0,0,597255726,PHP,0,0
491,0,0,550600510,Shell,0,0
491,0,0,188285400,Java,0,0
491,0,0,52564860,JavaScript,0,0
491,0,0,104350408,JavaScript,0,2
491,0,0,402540040,Dockerfile,0,0
491,0,0,180416586,Java,0,0
492,0,0,93419652,Ruby,0,0
492,0,0,9944324,Ruby,0,0
492,0,0,14806290,Ruby,0,0
492,0,0,160246806,Elixir,0,0
492,0,0,19207609,CSS,0,2
492,0,0,317586075,Ruby,0,0
492,0,0,434225278,Ruby,0,0
492,2,2,112296,Ruby,0,0
492,0,0,727967276,Ruby,0,0
492,0,0,7137514,VimL,0,0
492,1,1,1642310,Ruby,0,6
492,2,2,12005147,JavaScript,1,0
492,0,0,35287232,Ruby,0,0
492,1,1,3975767,Ruby,0,0
492,4,4,2576287,Ruby,0,0
492,1,1,2380288,Objective-C,0,0
492,1,1,3270477,JavaScript,0,0
492,4,4,1577494,Ruby,15,0
492,0,0,84475429,Ruby,0,0
492,1,1,2012729,Ruby,0,0
492,2,2,17444998,Shell,0,0
492,0,0,179317388,Elixir,0,0
492,0,0,717481274,Ruby,0,0
492,0,0,190230832,Elixir,0,0
492,0,0,68741907,Ruby,0,0
492,0,0,75041048,Elixir,0,1
492,0,0,52386513,Ruby,0,0
494,0,0,8347251,Ruby,0,0
494,0,0,64286616,Elixir,0,0
494,1,1,223566,JavaScript,1,0
494,0,0,34817676,PHP,0,1
494,0,0,14734743,Ruby,0,0
494,0,0,14813429,Python,0,0
494,2,2,1079196,JavaScript,0,0
494,2,2,1079130,JavaScript,0,0
494,1,1,2846238,JavaScript,0,0
494,1,1,1079133,JavaScript,0,0
494,0,0,15463330,JavaScript,0,0
494,1,1,2884554,JavaScript,0,0
494,8,8,10825,Ruby,4,0
494,0,0,123438427,JavaScript,0,0
494,1,1,933135,Ruby,0,0
494,0,0,720512386,TypeScript,0,0
494,0,0,675971929,TypeScript,0,0
494,0,0,11732008,JavaScript,0,0
494,2,2,73944,Ruby,0,0
494,2,2,95584,Ruby,0,0
494,2,2,133279,Ruby,0,0
494,2,2,155007,Ruby,0,0
494,2,2,149638,Ruby,0,0
494,1,1,558997,Ruby,1,0
494,0,0,194494462,JavaScript,0,0
494,1,1,1079131,JavaScript,0,0
494,1,1,532248,Ruby,1,0
494,2,2,2279681,JavaScript,1,0
494,2,2,48964,Ruby,14,0
496,1,1,45016,Ruby,0,0
496,4,4,3885,Ruby,1,0
496,4,4,216593,Ruby,1,0
496,0,0,448761448,Shell,0,0
496,2,2,1699,Ruby,2,0
496,8,8,3888,Ruby,2,0
496,4,4,216585,Ruby,1,0
496,5,5,101648,Ruby,1,0
496,7,7,3887,Ruby,7,0
496,8,8,216590,Ruby,6,2
496,3,3,589077269,Ruby,1,0
496,0,0,443378899,Swift,0,0
496,0,0,237727,Ruby,1,0
496,0,0,376434538,C,0,0
496,3,3,43254,Ruby,4,0
496,1,1,37357,Ruby,0,0
496,0,0,88167669,Ruby,0,0
496,0,0,570740067,Swift,0,0
497,2,2,173600,Ruby,0,0
497,4,4,16197,Ruby,0,0
497,0,0,792042091,Ruby,0,4
497,3,3,1219082,Ruby,0,0
497,13,13,6057,Groovy,3,0
497,11,11,16486,Python,20,0
497,14,14,14330,Ruby,2,1
497,0,0,136636364,Ruby,0,0
497,0,0,624460590,JavaScript,0,0
497,0,0,18425630,Ruby,0,0
497,1,1,1702282,Ruby,0,0
497,0,0,784887198,Ruby,0,1
497,0,0,59844572,Ruby,0,0
497,2,2,349026,Ruby,0,0
497,0,0,17871662,Ruby,0,0
497,1,1,3256122,Ruby,0,0
497,0,0,148207266,Ruby,0,0
497,5,5,852,Ruby,2,0
497,2,2,3000885,Ruby,0,0
497,1,1,2007975,Ruby,0,0
497,0,0,339107685,Ruby,0,0
497,0,0,168001680,Ruby,0,0
497,2,2,133853593,Ruby,0,0
497,0,0,802106550,Ruby,0,0
497,1,1,675793,Ruby,0,0
497,5,5,458356,Ruby,0,0
497,1,1,1299789,Ruby,0,0
498,11,11,9530531,Ruby,0,0
499,8,8,159864283,Brainfuck,0,0
499,1,1,181872961,Ruby,0,0
499,0,0,8218175,Ruby,0,0
499,4,4,34620093,Shell,2,0
499,0,0,9867938,Ruby,0,0
499,1,1,2911350,JavaScript,0,0
499,0,0,7273848,Ruby,0,0
499,1,1,2362053,Ruby,0,0
499,1,1,3843956,Ruby,0,0
499,0,0,97381507,CSS,0,9
499,2,2,35422587,Nimrod,0,0
499,24,24,145221517,Ruby,0,0
499,27,27,18311,Ruby,15,1
499,4,4,79586,Ruby,0,0
499,1,1,4306305,Ruby,0,0
499,0,0,291335024,JavaScript,0,0
499,0,0,6902141,Ruby,0,0
499,1,1,537770310,Go,0,0
499,0,0,138401944,Ruby,0,0
499,0,0,612884443,TypeScript,0,0
499,5,5,6057045,JavaScript,0,0
499,2,2,179362,JavaScript,0,0
500,1,1,138843752,JavaScript,0,0
500,0,0,53605161,JavaScript,0,0
500,42,42,94465373,JavaScript,19,1
500,0,0,32274970,Groff,0,1
500,1,1,57067288,TeX,1,0
